bot_hp,enemy_hp,distance,bot_x,enemy_x,bot_cooldown,enemy_last_action,time_left,action
100.0,100.0,6.12,3.44,9.55,0,move_right,97.8,move_right
100.0,100.0,2.98,4.31,7.3,0,punch,98.0,move_right
79.0,67.0,1.33,6.53,7.86,1,idle,95.1,idle
37.0,25.0,1.59,6.48,8.06,1,move_left,89.8,idle
100.0,100.0,3.33,3.87,7.2,0,punch,98.1,move_right
100.0,100.0,5.23,3.5,8.73,0,move_right,98.2,move_right
100.0,100.0,2.04,6.12,8.15,0,punch,96.4,jump
52.0,82.0,1.3,6.04,7.33,0,block,93.0,punch
100.0,100.0,1.77,6.58,8.35,0,move_right,97.7,move_right
70.0,85.0,0.73,6.77,7.51,0,move_left,95.1,punch
73.0,79.0,1.28,8.42,9.7,2,idle,94.8,idle
79.0,85.0,1.86,5.61,7.47,0,jump,96.4,move_right
100.0,100.0,1.58,5.38,6.97,0,special,97.9,punch
52.0,49.0,1.09,5.82,6.91,0,move_left,93.9,punch
58.0,34.0,1.55,8.45,10.0,1,jump,92.5,idle
100.0,100.0,1.91,4.76,6.68,0,block,96.8,move_right
10.0,52.0,0.3,6.92,7.22,0,idle,91.9,move_right
7.0,67.0,0.12,7.18,7.06,0,move_left,91.9,move_left
100.0,100.0,5.04,3.98,9.02,0,idle,99.0,move_right
67.0,76.0,1.51,7.93,9.43,2,kick,94.9,idle
28.0,79.0,0.28,8.08,7.8,0,idle,89.6,move_left
100.0,100.0,1.42,5.72,7.14,0,jump,95.2,punch
61.0,88.0,1.77,6.39,8.17,0,jump,95.0,move_right
7.0,22.0,0.03,6.12,6.15,3,idle,90.5,idle
7.0,13.0,0.65,4.83,5.48,2,punch,92.4,block
100.0,100.0,2.25,5.07,7.32,0,idle,97.2,move_right
34.0,28.0,0.15,3.87,3.72,3,punch,94.6,block
100.0,100.0,3.09,6.54,9.63,0,block,97.6,move_right
100.0,100.0,2.48,3.51,5.99,0,move_right,97.5,jump
49.0,58.0,1.63,4.2,5.83,0,block,94.2,jump
19.0,61.0,1.06,6.42,7.48,0,idle,91.9,move_right
91.0,100.0,1.53,5.07,6.6,0,idle,96.5,block
28.0,76.0,0.97,7.85,8.82,0,special,93.1,jump
100.0,100.0,3.82,3.53,7.36,0,move_right,98.4,jump
34.0,34.0,0.39,6.7,7.09,2,kick,89.8,block
94.0,100.0,1.67,7.33,9.0,0,move_right,96.8,jump
52.0,70.0,1.76,6.37,8.14,1,kick,93.7,idle
43.0,76.0,1.32,4.38,5.7,0,punch,95.8,block
100.0,100.0,4.94,5.06,10.0,0,move_right,98.5,move_right
49.0,46.0,1.02,6.9,7.92,0,move_left,93.5,punch
4.0,28.0,0.43,4.94,4.5,0,block,91.8,jump
4.0,4.0,0.47,5.68,5.21,3,move_left,90.7,idle
79.0,73.0,1.29,4.95,6.24,1,kick,95.1,idle
94.0,94.0,1.42,6.24,7.66,0,kick,95.8,block
82.0,73.0,1.61,5.96,7.58,2,move_right,94.1,idle
82.0,73.0,0.8,7.01,7.81,5,move_left,95.6,idle
94.0,94.0,1.44,7.58,9.02,2,move_right,96.4,idle
37.0,40.0,1.35,7.81,9.16,1,idle,91.8,idle
22.0,13.0,0.64,4.43,5.07,3,idle,91.5,idle
100.0,100.0,6.56,2.87,9.43,0,move_right,98.8,jump
34.0,58.0,0.98,5.71,6.69,0,idle,92.6,punch
43.0,73.0,1.29,4.11,5.4,1,move_left,94.1,idle
76.0,76.0,1.51,7.93,9.43,3,jump,95.0,idle
100.0,100.0,6.08,3.51,9.59,0,kick,98.9,move_right
100.0,100.0,2.0,3.61,5.61,5,idle,98.0,idle
94.0,88.0,1.2,8.5,9.7,2,punch,94.6,idle
25.0,25.0,1.94,7.13,5.2,1,move_left,88.3,idle
25.0,55.0,0.43,5.31,4.88,3,special,93.9,block
82.0,67.0,1.07,7.02,8.1,1,move_right,94.9,idle
22.0,43.0,1.18,7.69,8.87,0,move_left,90.8,punch
94.0,100.0,1.37,3.94,5.31,0,punch,97.2,block
34.0,46.0,0.08,7.22,7.14,0,jump,89.9,block
100.0,100.0,3.39,6.24,9.63,0,move_right,97.7,move_right
43.0,64.0,1.31,8.06,9.38,0,punch,90.8,block
94.0,73.0,1.57,4.21,5.78,1,kick,96.8,idle
67.0,85.0,1.3,5.99,7.29,0,kick,93.7,move_left
7.0,67.0,0.18,7.18,7.36,0,punch,92.0,block
37.0,64.0,1.1,4.62,5.72,3,idle,94.8,idle
16.0,82.0,0.22,4.97,4.75,0,punch,95.8,block
100.0,100.0,9.18,0.74,9.92,0,idle,98.8,move_right
37.0,73.0,0.53,7.07,7.6,3,special,93.0,move_left
7.0,58.0,0.03,9.73,9.7,0,punch,92.6,block
100.0,100.0,3.99,4.71,8.7,0,jump,98.6,move_right
7.0,22.0,0.66,7.0,7.66,2,move_left,86.1,idle
100.0,100.0,1.69,5.38,7.07,0,punch,98.3,jump
52.0,58.0,1.51,6.79,8.3,1,punch,94.9,idle
58.0,76.0,0.28,3.68,3.96,2,move_right,95.1,idle
1.0,22.0,1.4,8.11,9.51,3,kick,87.0,idle
100.0,100.0,1.39,5.54,6.94,2,punch,98.0,idle
67.0,16.0,0.91,7.52,8.43,0,punch,92.7,block
100.0,100.0,6.9,1.52,8.42,0,idle,99.0,move_right
67.0,55.0,1.16,8.54,9.7,4,punch,94.6,block
100.0,100.0,1.74,7.64,9.38,0,punch,97.4,move_right
67.0,70.0,1.57,7.93,9.51,1,move_right,95.7,idle
43.0,64.0,0.13,5.31,5.18,1,move_left,94.1,idle
1.0,61.0,0.26,4.87,5.13,0,special,92.8,block
49.0,73.0,1.07,7.93,9.0,2,move_left,93.8,idle
22.0,4.0,1.58,8.42,10.0,1,move_right,89.2,idle
100.0,82.0,1.48,4.04,5.52,4,move_right,97.3,idle
31.0,64.0,0.82,5.16,5.98,0,move_right,94.5,block
34.0,70.0,1.3,5.99,7.29,3,move_right,91.2,punch
76.0,70.0,1.32,6.8,8.12,0,kick,94.6,block
100.0,100.0,3.14,6.86,10.0,0,move_right,95.7,move_right
100.0,91.0,1.46,3.96,5.42,3,jump,96.8,idle
31.0,46.0,1.39,6.28,7.67,3,idle,94.3,idle
100.0,100.0,3.49,4.04,7.54,0,special,98.7,move_right
43.0,64.0,0.59,4.77,5.36,3,punch,94.8,block
85.0,94.0,1.48,6.19,7.67,1,move_left,95.8,idle
10.0,16.0,0.91,7.99,8.9,1,jump,90.9,idle
7.0,73.0,0.3,9.4,9.1,0,move_left,90.9,move_left
43.0,46.0,0.45,3.87,3.42,3,move_left,95.1,idle
10.0,19.0,1.04,8.51,7.47,3,move_left,85.7,idle
49.0,43.0,1.61,3.75,5.36,2,move_right,92.5,idle
1.0,37.0,0.48,5.79,5.31,0,special,92.3,block
46.0,43.0,0.33,6.12,6.45,3,block,92.5,idle
25.0,58.0,0.52,5.16,5.68,0,move_left,94.0,move_right
37.0,61.0,1.5,4.34,5.84,3,jump,92.6,idle
79.0,76.0,1.39,7.71,9.1,3,punch,93.9,idle
28.0,40.0,1.02,5.21,6.24,0,move_left,90.8,kick
19.0,67.0,0.14,8.8,8.66,0,jump,92.4,move_left
43.0,52.0,0.15,3.87,3.72,0,kick,95.4,block
100.0,100.0,4.23,2.37,6.6,0,punch,98.6,move_right
100.0,79.0,1.58,7.05,8.63,1,punch,95.4,idle
94.0,88.0,0.54,6.9,7.44,1,jump,95.0,idle
19.0,76.0,0.93,8.47,9.4,0,move_left,88.9,move_right
94.0,76.0,0.67,8.13,8.8,0,punch,94.5,block
100.0,100.0,3.26,4.13,7.39,0,jump,98.2,move_right
100.0,100.0,2.19,6.77,8.97,0,idle,98.3,jump
67.0,25.0,0.68,8.42,9.1,2,move_right,91.4,block
25.0,19.0,1.28,7.49,8.77,0,idle,90.0,kick
100.0,100.0,2.49,7.14,9.63,0,punch,97.4,jump
64.0,82.0,1.02,7.18,8.2,2,move_right,93.5,idle
100.0,100.0,1.09,4.22,5.31,0,jump,98.6,block
100.0,100.0,5.53,2.9,8.43,0,idle,98.4,move_right
100.0,100.0,1.91,7.19,9.1,0,jump,96.5,move_right
88.0,82.0,1.21,7.52,8.73,6,punch,96.6,idle
91.0,100.0,1.14,8.56,9.7,0,move_left,96.8,special
52.0,55.0,1.27,8.43,9.7,3,idle,93.5,idle
100.0,82.0,1.58,5.71,7.29,0,punch,96.5,kick
100.0,100.0,3.72,4.64,8.36,0,move_right,98.3,move_right
76.0,82.0,0.46,7.67,7.21,0,move_left,95.9,block
52.0,85.0,1.34,7.51,8.84,1,punch,92.9,idle
88.0,82.0,0.66,5.81,6.46,1,move_right,95.9,idle
100.0,79.0,1.63,5.98,7.61,1,kick,96.0,idle
25.0,55.0,0.28,2.48,2.76,0,idle,90.6,move_right
70.0,100.0,1.24,6.14,7.38,1,punch,94.5,move_right
100.0,100.0,3.85,4.6,8.45,1,special,96.6,idle
52.0,70.0,0.15,7.64,7.49,2,idle,92.4,idle
34.0,34.0,2.09,4.59,6.68,1,move_right,93.2,idle
10.0,55.0,0.41,6.34,5.94,0,move_left,92.8,move_left
100.0,100.0,3.72,4.49,8.22,0,move_left,97.7,move_right
91.0,64.0,1.22,5.99,7.2,0,block,93.6,block
13.0,31.0,0.19,6.44,6.64,0,idle,90.6,punch
100.0,94.0,1.16,5.93,7.09,3,idle,96.8,idle
100.0,100.0,1.54,5.24,6.78,0,punch,97.0,kick
76.0,85.0,0.72,8.19,8.91,0,idle,92.0,kick
79.0,70.0,1.73,4.9,6.64,1,move_right,96.6,idle
73.0,70.0,1.0,7.6,8.6,3,kick,93.8,block
100.0,100.0,1.89,5.7,7.59,0,idle,98.4,jump
43.0,70.0,1.07,6.04,7.11,3,move_left,92.4,idle
7.0,82.0,0.18,7.97,7.79,0,jump,93.9,move_left
94.0,82.0,1.19,4.29,5.48,3,punch,96.6,block
37.0,25.0,1.89,6.48,8.36,2,special,89.9,idle
7.0,22.0,0.33,6.12,6.45,1,idle,90.3,idle
10.0,16.0,0.69,6.18,6.86,0,idle,87.7,idle
1.0,64.0,0.21,8.18,7.97,0,punch,91.2,block
70.0,40.0,0.16,4.42,4.57,2,jump,94.2,kick
31.0,58.0,1.26,6.82,8.08,5,kick,92.5,idle
76.0,100.0,1.54,6.14,7.68,6,jump,95.4,block
1.0,4.0,0.98,8.42,9.4,2,block,88.0,idle
85.0,85.0,0.54,5.81,6.36,0,move_right,94.4,punch
100.0,91.0,0.86,4.27,5.13,0,move_left,96.3,block
13.0,61.0,0.27,9.37,9.1,0,jump,90.5,move_left
37.0,61.0,1.5,8.5,10.0,6,punch,90.8,idle
100.0,100.0,3.99,4.97,8.97,0,idle,99.0,move_right
46.0,82.0,1.99,4.54,6.54,1,punch,96.5,idle
40.0,61.0,1.29,6.41,7.7,0,block,92.7,block
31.0,52.0,1.62,6.1,7.72,0,move_right,91.6,jump
64.0,76.0,0.78,7.24,8.02,0,idle,94.9,block
100.0,100.0,4.72,3.42,8.15,0,punch,97.9,jump
100.0,100.0,1.58,8.42,10.0,1,punch,95.9,idle
91.0,76.0,1.07,7.02,8.1,2,kick,95.8,block
40.0,61.0,2.0,7.35,9.35,0,punch,91.3,jump
85.0,70.0,0.28,6.32,6.59,1,move_right,95.4,idle
100.0,100.0,1.46,4.27,5.73,0,idle,96.7,kick
85.0,94.0,1.83,5.97,7.8,2,idle,93.9,idle
100.0,91.0,1.49,3.39,4.88,3,block,98.1,special
100.0,100.0,3.65,5.45,9.1,0,jump,98.0,move_right
79.0,88.0,0.73,7.94,8.67,0,block,95.5,block
94.0,94.0,1.42,6.24,7.66,3,jump,96.2,idle
73.0,67.0,0.43,6.07,6.49,0,move_left,94.8,special
13.0,79.0,0.15,8.01,7.85,0,move_left,92.5,move_left
7.0,55.0,1.06,8.34,9.4,0,punch,90.3,block
49.0,64.0,0.96,5.81,6.76,1,move_right,93.6,idle
100.0,100.0,5.69,4.01,9.7,0,kick,97.2,jump
28.0,31.0,0.02,4.04,4.02,3,move_right,93.2,idle
100.0,100.0,1.77,6.0,7.77,0,idle,97.9,move_right
34.0,67.0,1.37,8.23,9.6,0,idle,92.7,kick
100.0,100.0,2.11,4.79,6.9,0,idle,97.3,jump
85.0,100.0,1.58,5.98,7.57,0,punch,96.7,kick
79.0,85.0,1.06,3.86,4.92,3,punch,97.9,block
94.0,85.0,0.63,8.47,9.1,0,move_left,93.4,punch
100.0,100.0,3.66,3.21,6.87,0,block,98.5,move_right
52.0,55.0,1.7,6.91,8.61,3,move_right,89.6,idle
25.0,61.0,0.33,8.47,8.8,0,special,91.2,jump
79.0,52.0,0.69,6.6,7.29,1,move_left,94.8,idle
85.0,76.0,1.51,6.55,8.06,3,punch,91.4,idle
40.0,64.0,0.74,7.13,6.4,0,block,90.2,jump
70.0,82.0,0.68,5.97,6.64,2,kick,93.7,block
100.0,100.0,1.78,7.3,9.08,0,idle,96.3,move_right
79.0,76.0,0.79,7.71,8.5,1,move_left,93.7,idle
100.0,100.0,2.14,7.8,9.93,0,move_right,95.8,move_right
52.0,70.0,1.03,7.07,8.11,2,idle,93.9,idle
100.0,100.0,2.78,4.18,6.97,0,move_left,98.7,move_right
61.0,67.0,1.39,4.62,6.01,1,move_left,95.9,move_left
100.0,82.0,0.77,7.02,7.8,3,move_right,96.4,idle
100.0,100.0,3.65,3.05,6.7,0,move_left,97.9,move_right
49.0,79.0,1.67,5.44,7.11,2,move_right,93.5,idle
22.0,61.0,1.36,8.64,10.0,0,idle,88.0,move_right
100.0,100.0,2.52,6.09,8.61,0,move_left,96.2,move_right
43.0,49.0,1.51,8.49,10.0,0,move_right,90.7,punch
100.0,100.0,1.92,4.12,6.04,0,move_left,98.1,move_right
43.0,73.0,1.59,4.11,5.7,0,punch,94.4,punch
76.0,91.0,1.86,4.9,6.76,1,move_right,95.2,idle
52.0,64.0,0.15,8.65,8.5,3,move_left,91.7,idle
94.0,94.0,1.45,5.17,6.62,0,punch,98.3,block
55.0,85.0,1.58,3.97,5.55,0,jump,95.0,block
94.0,100.0,1.45,3.47,4.92,3,move_right,97.2,kick
70.0,85.0,0.29,8.06,8.35,3,idle,94.0,idle
70.0,73.0,1.43,7.36,8.79,1,special,95.2,idle
7.0,58.0,0.04,9.17,9.13,0,idle,88.6,move_left
100.0,100.0,2.76,3.82,6.58,0,move_left,98.0,jump
55.0,94.0,1.36,4.87,6.23,0,punch,97.5,block
4.0,82.0,0.1,7.7,7.59,0,kick,93.2,jump
49.0,76.0,1.36,8.34,9.7,0,idle,91.7,punch
100.0,100.0,2.96,4.57,7.54,0,punch,98.4,move_right
70.0,79.0,1.45,5.57,7.02,2,special,91.6,idle
100.0,100.0,1.92,4.89,6.81,0,punch,98.6,move_right
100.0,91.0,1.34,7.06,8.4,3,idle,97.6,idle
16.0,25.0,0.16,8.51,8.67,5,punch,86.3,block
10.0,64.0,1.29,6.38,7.67,2,idle,93.7,idle
16.0,19.0,0.74,5.93,5.2,0,idle,86.4,punch
10.0,67.0,0.26,4.86,5.12,0,move_right,91.6,move_right
91.0,82.0,1.56,7.52,9.08,0,jump,94.2,punch
31.0,70.0,1.36,5.62,6.97,3,special,94.3,idle
34.0,49.0,0.87,8.47,7.6,1,jump,90.5,idle
94.0,73.0,1.02,7.22,8.24,2,punch,96.4,block
64.0,49.0,1.52,8.48,10.0,4,jump,91.9,idle
100.0,100.0,2.1,7.6,9.7,0,move_left,96.3,move_left
52.0,88.0,0.28,7.78,7.5,2,move_left,93.1,idle
52.0,52.0,1.02,6.8,7.82,2,move_right,93.7,idle
52.0,55.0,0.47,7.32,7.8,2,move_left,93.2,idle
82.0,73.0,1.58,4.2,5.78,0,move_right,96.0,special
70.0,79.0,1.23,6.0,7.22,1,punch,94.8,idle
100.0,100.0,1.93,5.03,6.96,1,kick,98.6,idle
100.0,100.0,2.79,2.91,5.7,0,move_left,97.6,move_right
40.0,61.0,0.86,3.85,4.71,2,move_left,95.2,idle
46.0,73.0,1.04,7.66,8.7,3,move_right,94.9,jump
100.0,100.0,1.88,5.85,7.73,0,move_left,97.6,move_right
43.0,58.0,0.98,5.71,6.69,3,move_right,93.0,idle
100.0,100.0,1.43,7.06,8.49,2,move_left,96.7,idle
73.0,82.0,0.82,7.43,8.26,0,punch,93.6,block
40.0,55.0,0.69,8.27,8.97,0,kick,94.8,block
82.0,73.0,0.96,5.81,6.76,3,idle,95.5,idle
43.0,85.0,0.72,5.78,6.5,0,punch,96.3,block
52.0,88.0,0.02,7.78,7.8,1,kick,93.4,block
19.0,40.0,0.08,5.48,5.56,1,move_left,92.9,idle
10.0,34.0,0.29,8.81,9.1,0,move_right,90.4,block
100.0,100.0,1.9,6.5,8.4,0,punch,96.9,move_right
100.0,100.0,6.16,2.5,8.66,0,move_right,98.5,move_right
100.0,100.0,1.48,5.59,7.07,0,jump,97.7,block
7.0,40.0,0.88,8.52,9.4,2,kick,88.3,block
28.0,73.0,1.29,4.11,5.4,4,kick,93.4,idle
55.0,37.0,1.23,6.9,8.12,3,special,92.6,idle
100.0,100.0,1.46,7.94,9.4,0,move_left,95.7,punch
43.0,58.0,0.3,7.3,7.6,0,punch,93.0,block
52.0,7.0,0.68,8.72,9.4,0,punch,90.6,block
58.0,46.0,0.98,7.05,8.03,2,punch,93.1,block
70.0,82.0,0.96,5.62,6.58,0,special,94.8,block
7.0,55.0,1.06,8.64,9.7,0,move_right,90.1,move_right
100.0,100.0,2.26,6.11,8.37,0,punch,95.7,move_right
37.0,52.0,1.95,7.51,9.46,0,block,92.6,move_right
100.0,100.0,1.53,8.47,10.0,0,punch,94.6,punch
76.0,88.0,2.02,6.32,8.34,0,move_right,95.0,move_right
100.0,100.0,2.15,4.25,6.4,0,kick,97.4,jump
100.0,100.0,1.59,4.08,5.66,0,special,98.6,punch
79.0,94.0,1.63,5.05,6.68,1,idle,97.0,idle
34.0,49.0,1.65,2.97,1.32,1,move_left,92.8,idle
100.0,100.0,1.75,3.17,4.92,0,jump,97.9,jump
55.0,88.0,1.67,4.84,6.51,0,idle,94.1,jump
100.0,100.0,3.0,6.02,9.02,0,move_right,96.9,block
46.0,79.0,1.11,4.85,5.95,0,kick,93.5,jump
88.0,94.0,1.5,4.34,5.84,0,move_right,96.3,punch
100.0,100.0,3.82,3.23,7.06,0,idle,98.5,move_right
100.0,100.0,5.27,4.27,9.54,0,punch,98.9,move_right
100.0,82.0,1.66,7.74,9.4,3,punch,93.2,idle
25.0,82.0,0.31,9.38,9.07,0,move_left,95.0,move_left
100.0,76.0,0.67,8.13,8.8,5,kick,95.6,block
43.0,73.0,1.18,7.69,8.87,0,move_right,92.6,kick
100.0,100.0,4.26,2.62,6.88,0,kick,98.4,move_right
25.0,49.0,0.06,5.62,5.68,3,punch,92.2,block
100.0,100.0,2.88,6.04,8.92,0,punch,97.3,move_right
91.0,100.0,1.74,8.26,10.0,0,move_right,97.0,move_right
34.0,55.0,1.35,3.87,2.52,0,punch,94.2,jump
16.0,37.0,1.14,6.71,7.86,0,jump,87.7,kick
100.0,100.0,5.56,3.98,9.53,0,move_left,98.5,move_right
40.0,79.0,1.06,5.47,6.53,3,punch,95.5,block
1.0,64.0,0.12,8.79,8.91,0,idle,86.8,move_right
70.0,82.0,0.68,5.97,6.64,5,move_right,94.0,idle
16.0,22.0,1.28,4.7,5.98,2,move_left,93.7,idle
1.0,4.0,0.17,4.56,4.73,5,punch,90.7,block
37.0,70.0,0.71,7.79,8.5,2,move_left,93.6,idle
22.0,43.0,0.45,7.64,7.19,3,idle,91.1,idle
58.0,82.0,0.18,3.94,4.12,0,jump,96.8,punch
100.0,100.0,7.7,1.78,9.48,0,jump,98.5,special
100.0,94.0,0.89,8.81,9.7,0,move_left,94.9,kick
10.0,43.0,0.65,6.01,6.66,0,kick,93.9,block
79.0,61.0,0.29,5.55,5.26,2,punch,92.9,punch
79.0,49.0,1.18,8.5,9.67,1,move_right,94.5,idle
13.0,31.0,0.11,6.44,6.34,2,punch,90.8,block
4.0,82.0,0.25,6.65,6.4,0,jump,93.4,move_left
100.0,100.0,6.57,2.64,9.21,0,block,97.5,move_right
34.0,22.0,0.43,8.33,8.76,3,move_right,89.8,idle
52.0,37.0,1.72,5.21,6.94,5,move_right,93.4,idle
46.0,70.0,0.36,7.88,7.52,3,move_right,93.2,idle
100.0,100.0,3.15,4.41,7.55,0,kick,97.9,move_right
76.0,76.0,1.36,8.34,9.7,2,special,92.2,idle
100.0,100.0,1.39,5.54,6.94,0,block,97.7,kick
22.0,67.0,0.27,6.27,6.0,0,punch,89.6,block
76.0,76.0,0.93,5.37,6.3,3,punch,95.7,block
19.0,58.0,0.15,8.65,8.8,0,kick,90.1,block
19.0,25.0,0.96,5.91,6.87,1,jump,91.0,idle
79.0,100.0,1.7,4.21,5.91,0,move_right,95.5,jump
19.0,10.0,1.42,5.21,6.64,0,jump,90.4,jump
31.0,82.0,1.1,6.2,7.29,0,punch,96.5,jump
55.0,52.0,1.23,6.9,8.12,2,idle,93.3,idle
88.0,100.0,1.23,4.63,5.86,3,punch,97.7,idle
82.0,73.0,1.61,6.26,7.88,0,move_right,93.7,move_right
28.0,61.0,1.54,6.74,8.28,1,jump,90.2,idle
100.0,100.0,6.79,3.21,10.0,0,move_right,97.7,move_right
100.0,100.0,2.83,6.74,9.57,0,punch,97.1,move_right
4.0,34.0,0.09,6.6,6.69,5,jump,93.0,idle
100.0,100.0,6.07,3.93,10.0,0,punch,98.2,move_right
91.0,76.0,1.81,5.95,7.76,4,move_right,92.4,idle
10.0,49.0,0.22,6.06,6.28,3,jump,93.1,idle
34.0,82.0,1.31,4.09,5.4,0,jump,97.1,punch
61.0,94.0,1.07,4.54,5.61,0,jump,95.7,punch
94.0,76.0,1.06,4.42,5.47,3,punch,97.4,block
100.0,91.0,1.0,6.8,7.8,0,move_left,96.4,block
31.0,55.0,1.44,6.11,7.56,0,move_right,89.7,punch
82.0,94.0,1.34,8.66,10.0,1,idle,93.1,idle
7.0,52.0,1.15,7.65,8.8,0,punch,93.1,block
100.0,100.0,1.51,5.39,6.9,1,idle,95.9,idle
100.0,100.0,5.79,0.51,6.3,0,idle,98.6,move_right
100.0,100.0,1.77,5.64,7.41,0,idle,97.0,move_right
88.0,82.0,0.96,5.81,6.76,0,punch,96.3,jump
58.0,94.0,1.52,7.14,8.66,2,punch,92.6,idle
91.0,100.0,1.33,6.77,8.11,0,idle,96.6,kick
61.0,73.0,1.86,6.36,8.22,5,idle,93.3,idle
67.0,61.0,1.36,8.21,9.57,0,punch,90.1,block
52.0,37.0,0.37,8.23,8.61,6,kick,93.8,block
58.0,49.0,0.5,6.91,7.41,1,move_left,94.6,idle
100.0,100.0,2.9,5.0,7.9,0,idle,97.5,move_right
1.0,25.0,0.65,8.45,9.1,0,kick,91.4,jump
100.0,100.0,5.46,3.22,8.68,0,idle,98.9,move_right
100.0,94.0,0.98,7.08,8.05,3,move_left,97.8,idle
16.0,55.0,0.3,5.24,4.94,0,punch,89.5,block
67.0,100.0,1.58,6.97,8.55,2,kick,94.4,idle
52.0,46.0,0.44,7.67,8.11,0,special,92.8,block
79.0,82.0,0.91,7.52,8.43,0,idle,95.9,punch
100.0,82.0,1.56,5.81,7.36,3,block,96.8,idle
82.0,85.0,1.33,6.77,8.11,0,punch,95.8,block
58.0,76.0,1.36,5.32,6.67,1,punch,95.1,idle
100.0,100.0,4.01,2.36,6.38,0,idle,98.5,punch
100.0,100.0,1.18,6.79,7.97,0,punch,97.5,block
55.0,67.0,1.32,5.8,7.12,2,kick,93.6,idle
28.0,64.0,0.23,6.77,7.0,0,idle,91.9,move_right
100.0,100.0,1.79,3.09,4.88,0,jump,98.4,jump
13.0,61.0,0.24,6.08,6.32,0,jump,90.5,move_right
49.0,55.0,0.99,8.27,9.27,1,jump,95.0,idle
94.0,88.0,2.17,3.61,5.78,0,move_right,97.7,move_right
34.0,76.0,1.01,4.09,5.1,2,move_left,96.9,idle
94.0,100.0,1.54,5.24,6.78,1,kick,96.7,idle
100.0,100.0,2.37,5.4,7.77,0,move_right,98.2,move_right
82.0,94.0,0.92,7.78,8.7,3,special,95.3,jump
70.0,85.0,1.18,7.39,8.57,1,block,94.1,idle
1.0,4.0,0.68,8.42,9.1,0,kick,87.8,block
94.0,76.0,1.36,8.34,9.7,3,punch,92.3,idle
100.0,100.0,2.76,4.0,6.76,2,move_right,97.4,idle
70.0,64.0,0.16,4.78,4.94,2,jump,93.1,idle
100.0,100.0,1.94,8.06,10.0,3,kick,96.5,idle
100.0,100.0,4.56,2.51,7.06,0,idle,98.6,move_right
16.0,52.0,0.01,7.46,7.45,0,block,90.3,move_left
100.0,100.0,4.33,4.56,8.89,0,idle,99.0,move_right
73.0,82.0,1.16,8.24,9.4,0,move_right,93.0,kick
40.0,82.0,0.42,5.61,6.03,0,kick,96.0,block
52.0,52.0,1.55,8.45,10.0,2,punch,94.2,idle
76.0,67.0,0.86,7.97,8.83,2,move_left,93.8,idle
94.0,94.0,1.53,5.15,6.68,0,punch,97.2,punch
85.0,88.0,1.65,7.28,8.93,3,move_right,95.9,punch
100.0,94.0,0.98,3.67,4.65,0,block,97.8,special
22.0,55.0,0.3,4.04,4.34,2,kick,90.5,block
94.0,100.0,1.15,7.3,8.45,1,idle,94.7,idle
100.0,100.0,4.27,4.77,9.04,0,move_right,98.6,move_right
22.0,73.0,1.32,5.64,6.96,4,jump,94.1,idle
100.0,100.0,4.29,4.41,8.7,0,kick,98.7,move_right
4.0,82.0,0.1,7.7,7.59,0,punch,93.7,block
100.0,100.0,4.62,4.78,9.4,0,punch,96.7,move_right
52.0,64.0,1.31,6.56,7.88,0,block,92.8,block
25.0,31.0,1.99,8.01,10.0,4,jump,90.8,idle
100.0,94.0,1.83,3.75,5.58,2,punch,96.9,idle
100.0,100.0,3.03,6.37,9.4,1,idle,97.0,idle
100.0,100.0,1.18,6.79,7.97,0,move_left,97.6,block
67.0,94.0,0.75,7.64,8.39,1,punch,94.2,special
100.0,100.0,1.58,5.38,6.97,1,move_left,97.6,idle
100.0,91.0,1.56,5.31,6.87,3,block,97.5,idle
73.0,67.0,1.46,3.55,5.01,3,jump,96.5,idle
37.0,67.0,1.34,5.19,6.52,1,idle,94.2,idle
46.0,73.0,1.34,8.56,9.9,5,jump,93.1,idle
100.0,100.0,2.78,4.18,6.97,0,punch,98.3,move_right
76.0,82.0,1.44,3.4,4.84,2,jump,96.5,idle
85.0,100.0,1.45,5.53,6.98,0,punch,96.3,jump
16.0,79.0,0.02,7.78,7.8,0,block,89.0,move_right
76.0,88.0,1.53,8.47,10.0,0,idle,93.2,punch
37.0,73.0,1.04,8.66,9.7,0,move_right,91.7,punch
22.0,58.0,0.68,6.31,6.99,0,move_left,91.3,move_right
64.0,91.0,0.23,6.43,6.66,0,move_left,95.4,kick
100.0,100.0,3.07,6.43,9.51,0,punch,97.9,move_right
34.0,58.0,1.37,8.23,9.6,2,jump,92.5,idle
16.0,82.0,1.28,7.08,8.35,0,kick,96.0,block
100.0,100.0,1.81,6.24,8.05,0,idle,97.1,move_right
52.0,37.0,0.62,7.09,6.47,2,move_left,92.6,idle
49.0,94.0,1.82,7.14,8.96,2,move_right,91.9,idle
100.0,100.0,4.49,4.88,9.37,0,idle,98.3,move_right
61.0,88.0,1.3,6.92,8.21,0,idle,95.8,jump
100.0,100.0,2.92,4.52,7.44,0,punch,96.6,move_right
100.0,100.0,2.94,6.14,9.08,0,move_left,97.9,move_right
100.0,94.0,1.74,7.92,9.65,0,move_right,94.6,move_right
49.0,67.0,1.29,6.41,7.7,0,idle,93.5,punch
100.0,100.0,4.38,3.58,7.96,0,idle,98.7,move_right
100.0,100.0,5.86,4.14,10.0,2,move_right,96.6,idle
100.0,100.0,7.79,2.21,10.0,0,move_right,97.9,move_right
